19.52	0.1115571
19.54	-0.056958904
19.56	-0.035967554
19.58	0.13632526
19.6	0.21571645
19.62	0.089942997
19.64	-0.041497434
19.66	0.084762284
19.68	0.42520934
19.7	0.6327134
19.72	0.46065705
19.74	0.065140968
19.76	-0.18268245
19.78	-0.13603188
19.8	-0.003507083
19.82	-0.021366262
19.84	-0.12215367
19.86	-0.051715359
19.88	0.22759391
19.9	0.41529129
19.92	0.23661824
19.94	-0.17330441
19.96	-0.40241951
19.98	-0.28575135
20	-0.14693461
20.02	-0.4020238
20.04	-0.99186403
20.06	-1.3776929
20.08	-1.1588541
20.1	-0.57437394
20.12	-0.25389522
20.14	-0.4952377
20.16	-0.93762581
20.18	-1.01985
20.2	-0.64913337
20.22	-0.26116883
20.24	-0.2280588
20.26	-0.38827041
20.28	-0.30280503
20.3	0.095798505
20.32	0.31300133
20.34	-0.14819542
20.36	-1.1301032
20.38	-1.8733623
20.4	-1.7606001
20.42	-0.92669655
20.44	-0.081571063
20.46	0.20704383
20.48	-0.027219071
20.5	-0.35944894
20.52	-0.48999919
20.54	-0.46490312
20.56	-0.46478138
20.58	-0.53236585
20.6	-0.56512138
20.62	-0.48700648
20.64	-0.32177258
20.66	-0.10866347
20.68	0.15304317
20.7	0.42561226
20.72	0.56504216
20.74	0.42848968
20.76	0.066329105
20.78	-0.25427748
20.8	-0.2665549
20.82	0.062587048
20.84	0.52826826
20.86	0.88303835
20.88	1.0010442
20.9	0.88937366
20.92	0.64202836
20.94	0.43447151
20.96	0.48153605
20.98	0.85940076
21	1.3248725
21.02	1.4148824
21.04	0.86062765
21.06	-0.072213359
21.08	-0.74259972
21.1	-0.71178351
21.12	-0.15635616
21.14	0.33574857
21.16	0.37139881
21.18	0.10434071
21.2	-0.019628526
21.22	0.20806503
21.24	0.55352753
21.26	0.63497658
21.28	0.33060331
21.3	-0.13909765
21.32	-0.46171533
21.34	-0.48655278
21.36	-0.26322222
21.38	0.052152634
21.4	0.27152116
21.42	0.24078599
21.44	-0.038610727
21.46	-0.33273045
21.48	-0.32408093
21.5	0.068911158
21.52	0.54704664
21.54	0.69528298
21.56	0.41596634
21.58	0.029916127
21.6	-0.10063027
21.62	0.011844363
21.64	0.03686126
21.66	-0.21087106
21.68	-0.49110693
21.7	-0.41588175
21.72	0.047526293
21.74	0.48711745
21.76	0.50262262
21.78	0.15129297
21.8	-0.16521429
21.82	-0.21762616
21.84	-0.21071314
21.86	-0.46893382
21.88	-0.96585256
21.9	-1.3086861
21.92	-1.1957237
21.94	-0.76164688
21.96	-0.38710377
21.98	-0.24582995
22	-0.17951738
22.02	-0.027512075
22.04	0.076229377
22.06	-0.12593539
22.08	-0.59034836
22.1	-0.88742443
22.12	-0.64246222
22.14	0.001292812
22.16	0.47898212
22.18	0.3878425
22.2	-0.097505131
22.22	-0.43615982
22.24	-0.29368842
22.26	0.16304468
22.28	0.51371225
22.3	0.52428838
22.32	0.29669263
22.34	0.061784463
22.36	-0.063412494
22.38	-0.10232687
22.4	-0.10372315
22.42	-0.085824681
22.44	-0.072741939
22.46	-0.10314041
22.48	-0.16916919
22.5	-0.19068288
22.52	-0.095070366
22.54	0.092940242
22.56	0.28016611
22.58	0.41560175
22.6	0.52494292
22.62	0.62565375
22.64	0.66788271
22.66	0.61731097
22.68	0.56652719
22.7	0.66908879
22.72	0.91574165
22.74	1.0381099
22.76	0.73647854
22.78	0.032207548
22.8	-0.66741319
22.82	-0.91837214
22.84	-0.65106954
22.86	-0.20012471
22.88	0.065278681
22.9	0.087510932
